Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
CVS,1128299,11/20/2022,West,California,San Francisco,Coca-Cola,28,UPS,$0.55 ,"8,750","$4,813 ","$1,444 ",0.30
CVS,1128299,11/20/2022,West,California,San Francisco,Diet Coke,28,UPS,$0.60 ,"8,750","$5,250 ",$788 ,0.15
CVS,1128299,11/20/2022,West,California,San Francisco,Sprite,30,UPS,$0.55 ,"7,250","$3,988 ","$1,196 ",0.30
CVS,1128299,11/20/2022,West,California,San Francisco,Fanta,47,UPS,$0.55 ,"7,000","$3,850 ",$963 ,0.25
CVS,1128299,11/20/2022,West,California,San Francisco,Powerade,27,UPS,$0.65 ,"6,500","$4,225 ","$1,901 ",0.45
CVS,1128299,11/20/2022,West,California,San Francisco,Dasani Water,31,UPS,$0.70 ,"7,750","$5,425 ",$543 ,0.10
CVS,1128299,12/19/2022,West,California,San Francisco,Coca-Cola,22,UPS,$0.55 ,"9,750","$5,363 ","$1,609 ",0.30
CVS,1128299,12/19/2022,West,California,San Francisco,Diet Coke,31,UPS,$0.60 ,"9,750","$5,850 ",$878 ,0.15
CVS,1128299,12/19/2022,West,California,San Francisco,Sprite,43,UPS,$0.55 ,"7,750","$4,263 ","$1,279 ",0.30
CVS,1128299,12/19/2022,West,California,San Francisco,Fanta,16,UPS,$0.55 ,"7,750","$4,263 ","$1,066 ",0.25
CVS,1128299,12/19/2022,West,California,San Francisco,Powerade,27,UPS,$0.65 ,"7,000","$4,550 ","$2,048 ",0.45
CVS,1128299,12/19/2022,West,California,San Francisco,Dasani Water,57,UPS,$0.70 ,"8,000","$5,600 ",$560 ,0.10
Target,1189833,1/15/2022,West,California,Los Angeles,Coca-Cola,54,UPS,$0.35 ,"7,000","$2,450 ",$980 ,0.40
Target,1189833,1/15/2022,West,California,Los Angeles,Diet Coke,32,UPS,$0.45 ,"7,000","$3,150 ",$788 ,0.25
Target,1189833,1/15/2022,West,California,Los Angeles,Sprite,30,UPS,$0.45 ,"7,000","$3,150 ","$1,260 ",0.40
Target,1189833,1/15/2022,West,California,Los Angeles,Fanta,30,UPS,$0.45 ,"5,500","$2,475 ",$866 ,0.35
Target,1189833,1/15/2022,West,California,Los Angeles,Powerade,19,UPS,$0.50 ,"5,000","$2,500 ","$1,375 ",0.55
Target,1189833,1/15/2022,West,California,Los Angeles,Dasani Water,44,UPS,$0.45 ,"7,000","$3,150 ",$630 ,0.20
Target,1189833,2/15/2022,West,California,Los Angeles,Coca-Cola,44,UPS,$0.35 ,"7,500","$2,625 ","$1,050 ",0.40
Target,1189833,2/15/2022,West,California,Los Angeles,Diet Coke,18,UPS,$0.45 ,"6,500","$2,925 ",$731 ,0.25
Target,1189833,2/15/2022,West,California,Los Angeles,Sprite,33,UPS,$0.45 ,"6,750","$3,038 ","$1,215 ",0.40
Target,1189833,2/15/2022,West,California,Los Angeles,Fanta,35,UPS,$0.45 ,"5,250","$2,363 ",$827 ,0.35
Target,1189833,2/15/2022,West,California,Los Angeles,Powerade,37,UPS,$0.50 ,"4,500","$2,250 ","$1,238 ",0.55
Target,1189833,2/15/2022,West,California,Los Angeles,Dasani Water,31,UPS,$0.45 ,"6,500","$2,925 ",$585 ,0.20
Target,1189833,3/14/2022,West,California,Los Angeles,Coca-Cola,23,UPS,$0.35 ,"8,000","$2,800 ","$1,120 ",0.40
Target,1189833,3/14/2022,West,California,Los Angeles,Diet Coke,47,UPS,$0.45 ,"6,500","$2,925 ",$731 ,0.25
Target,1189833,3/14/2022,West,California,Los Angeles,Sprite,52,UPS,$0.45 ,"6,500","$2,925 ","$1,170 ",0.40
Target,1189833,3/14/2022,West,California,Los Angeles,Fanta,18,UPS,$0.45 ,"5,500","$2,475 ",$866 ,0.35
Target,1189833,3/14/2022,West,California,Los Angeles,Powerade,46,UPS,$0.50 ,"4,250","$2,125 ","$1,169 ",0.55
Target,1189833,3/14/2022,West,California,Los Angeles,Dasani Water,25,UPS,$0.45 ,"6,250","$2,813 ",$563 ,0.20
Target,1189833,4/15/2022,West,California,Los Angeles,Coca-Cola,46,UPS,$0.45 ,"8,000","$3,600 ","$1,440 ",0.40
Target,1189833,4/15/2022,West,California,Los Angeles,Diet Coke,23,UPS,$0.50 ,"6,000","$3,000 ",$750 ,0.25
Target,1189833,4/15/2022,West,California,Los Angeles,Sprite,32,UPS,$0.50 ,"6,250","$3,125 ","$1,250 ",0.40
Target,1189833,4/15/2022,West,California,Los Angeles,Fanta,34,UPS,$0.45 ,"5,250","$2,363 ",$827 ,0.35
Target,1189833,4/15/2022,West,California,Los Angeles,Powerade,48,UPS,$0.50 ,"4,250","$2,125 ","$1,169 ",0.55
Target,1189833,4/15/2022,West,California,Los Angeles,Dasani Water,15,UPS,$0.65 ,"6,000","$3,900 ",$780 ,0.20
Target,1189833,5/16/2022,West,California,Los Angeles,Coca-Cola,46,UPS,$0.45 ,"8,000","$3,600 ","$1,440 ",0.40
Target,1189833,5/16/2022,West,California,Los Angeles,Diet Coke,25,UPS,$0.50 ,"6,500","$3,250 ",$813 ,0.25
Target,1189833,5/16/2022,West,California,Los Angeles,Sprite,36,UPS,$0.50 ,"6,500","$3,250 ","$1,300 ",0.40
Target,1189833,5/16/2022,West,California,Los Angeles,Fanta,18,UPS,$0.45 ,"5,500","$2,475 ",$866 ,0.35
Target,1189833,5/16/2022,West,California,Los Angeles,Powerade,52,UPS,$0.50 ,"4,500","$2,250 ","$1,238 ",0.55
Target,1189833,5/16/2022,West,California,Los Angeles,Dasani Water,41,UPS,$0.65 ,"6,250","$4,063 ",$813 ,0.20
Target,1189833,6/15/2022,West,California,Los Angeles,Coca-Cola,58,UPS,$0.45 ,"9,000","$4,050 ","$1,620 ",0.40
Target,1189833,6/15/2022,West,California,Los Angeles,Diet Coke,25,UPS,$0.50 ,"7,500","$3,750 ",$938 ,0.25
Target,1189833,6/15/2022,West,California,Los Angeles,Sprite,52,UPS,$0.50 ,"7,500","$3,750 ","$1,500 ",0.40
Target,1189833,6/15/2022,West,California,Los Angeles,Fanta,34,UPS,$0.45 ,"6,250","$2,813 ",$984 ,0.35
Target,1189833,6/15/2022,West,California,Los Angeles,Powerade,58,UPS,$0.50 ,"5,000","$2,500 ","$1,375 ",0.55
Target,1189833,6/15/2022,West,California,Los Angeles,Dasani Water,30,UPS,$0.65 ,"8,000","$5,200 ","$1,040 ",0.20
Target,1189833,7/14/2022,West,California,Los Angeles,Coca-Cola,41,UPS,$0.45 ,"9,500","$4,275 ","$1,710 ",0.40
Target,1189833,7/14/2022,West,California,Los Angeles,Diet Coke,50,UPS,$0.50 ,"8,000","$4,000 ","$1,000 ",0.25
Target,1189833,7/14/2022,West,California,Los Angeles,Sprite,59,UPS,$0.50 ,"7,500","$3,750 ","$1,500 ",0.40
Target,1189833,7/14/2022,West,California,Los Angeles,Fanta,15,UPS,$0.45 ,"6,500","$2,925 ","$1,024 ",0.35
Target,1189833,7/14/2022,West,California,Los Angeles,Powerade,57,UPS,$0.50 ,"7,000","$3,500 ","$1,925 ",0.55
Target,1189833,7/14/2022,West,California,Los Angeles,Dasani Water,25,UPS,$0.65 ,"7,000","$4,550 ",$910 ,0.20
Target,1189833,8/15/2022,West,California,Los Angeles,Coca-Cola,40,UPS,$0.50 ,"9,000","$4,500 ","$1,800 ",0.40
Target,1189833,8/15/2022,West,California,Los Angeles,Diet Coke,30,UPS,$0.55 ,"8,500","$4,675 ","$1,169 ",0.25
Target,1189833,8/15/2022,West,California,Los Angeles,Sprite,27,UPS,$0.50 ,"7,250","$3,625 ","$1,450 ",0.40
Target,1189833,8/15/2022,West,California,Los Angeles,Fanta,23,UPS,$0.50 ,"6,750","$3,375 ","$1,181 ",0.35
Target,1189833,8/15/2022,West,California,Los Angeles,Powerade,30,UPS,$0.60 ,"6,750","$4,050 ","$2,228 ",0.55
Target,1189833,8/15/2022,West,California,Los Angeles,Dasani Water,23,UPS,$0.65 ,"6,500","$4,225 ",$845 ,0.20
Target,1189833,9/16/2022,West,California,Los Angeles,Coca-Cola,53,UPS,$0.50 ,"8,500","$4,250 ","$1,700 ",0.40
Target,1189833,9/16/2022,West,California,Los Angeles,Diet Coke,35,UPS,$0.55 ,"8,500","$4,675 ","$1,169 ",0.25
Target,1189833,9/16/2022,West,California,Los Angeles,Sprite,55,UPS,$0.50 ,"7,000","$3,500 ","$1,400 ",0.40
Target,1189833,9/16/2022,West,California,Los Angeles,Fanta,16,UPS,$0.50 ,"6,500","$3,250 ","$1,138 ",0.35
Target,1189833,9/16/2022,West,California,Los Angeles,Powerade,57,UPS,$0.60 ,"6,500","$3,900 ","$2,145 ",0.55
Target,1189833,9/16/2022,West,California,Los Angeles,Dasani Water,15,UPS,$0.65 ,"7,000","$4,550 ",$910 ,0.20
Target,1189833,10/15/2022,West,California,Los Angeles,Coca-Cola,45,UPS,$0.50 ,"8,000","$4,000 ","$1,600 ",0.40
Target,1189833,10/15/2022,West,California,Los Angeles,Diet Coke,17,UPS,$0.55 ,"8,000","$4,400 ","$1,100 ",0.25
Target,1189833,10/15/2022,West,California,Los Angeles,Sprite,29,UPS,$0.50 ,"6,500","$3,250 ","$1,300 ",0.40
Target,1189833,10/15/2022,West,California,Los Angeles,Fanta,26,UPS,$0.50 ,"6,250","$3,125 ","$1,094 ",0.35
Target,1189833,10/15/2022,West,California,Los Angeles,Powerade,30,UPS,$0.60 ,"6,000","$3,600 ","$1,980 ",0.55
Target,1189833,10/15/2022,West,California,Los Angeles,Dasani Water,31,UPS,$0.65 ,"6,500","$4,225 ",$845 ,0.20
Target,1189833,11/15/2022,West,California,Los Angeles,Coca-Cola,34,UPS,$0.50 ,"8,250","$4,125 ","$1,650 ",0.40
Target,1189833,11/15/2022,West,California,Los Angeles,Diet Coke,53,UPS,$0.55 ,"8,250","$4,538 ","$1,134 ",0.25
Target,1189833,11/15/2022,West,California,Los Angeles,Sprite,41,UPS,$0.50 ,"6,750","$3,375 ","$1,350 ",0.40
Target,1189833,11/15/2022,West,California,Los Angeles,Fanta,50,UPS,$0.50 ,"6,500","$3,250 ","$1,138 ",0.35
Target,1189833,11/15/2022,West,California,Los Angeles,Powerade,34,UPS,$0.60 ,"6,000","$3,600 ","$1,980 ",0.55
Target,1189833,11/15/2022,West,California,Los Angeles,Dasani Water,45,UPS,$0.65 ,"7,000","$4,550 ",$910 ,0.20
Target,1189833,12/14/2022,West,California,Los Angeles,Coca-Cola,32,UPS,$0.50 ,"9,000","$4,500 ","$1,800 ",0.40
Target,1189833,12/14/2022,West,California,Los Angeles,Diet Coke,60,UPS,$0.55 ,"9,000","$4,950 ","$1,238 ",0.25
Target,1189833,12/14/2022,West,California,Los Angeles,Sprite,46,UPS,$0.50 ,"7,000","$3,500 ","$1,400 ",0.40
Target,1189833,12/14/2022,West,California,Los Angeles,Fanta,32,UPS,$0.50 ,"7,000","$3,500 ","$1,225 ",0.35
Target,1189833,12/14/2022,West,California,Los Angeles,Powerade,29,UPS,$0.60 ,"6,250","$3,750 ","$2,063 ",0.55
Target,1189833,12/14/2022,West,California,Los Angeles,Dasani Water,18,UPS,$0.65 ,"7,250","$4,713 ",$943 ,0.20
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Coca-Cola,25,UPS,$0.45 ,"4,750","$2,138 ",$855 ,0.40
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Diet Coke,39,UPS,$0.45 ,"2,750","$1,238 ",$433 ,0.35
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Sprite,17,UPS,$0.35 ,"2,750",$963 ,$337 ,0.35
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Fanta,40,UPS,$0.40 ,"1,250",$500 ,$200 ,0.40
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Powerade,18,UPS,$0.55 ,"1,750",$963 ,$337 ,0.35
Walmart,1185732,1/15/2022,Midwest,Illinois,Chicago,Dasani Water,35,UPS,$0.45 ,"2,750","$1,238 ",$619 ,0.50
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Coca-Cola,37,UPS,$0.45 ,"5,250","$2,363 ",$945 ,0.40
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Diet Coke,19,UPS,$0.45 ,"1,750",$788 ,$276 ,0.35
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Sprite,25,UPS,$0.35 ,"2,250",$788 ,$276 ,0.35
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Fanta,16,UPS,$0.40 ,"1,000",$400 ,$160 ,0.40
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Powerade,60,UPS,$0.55 ,"1,750",$963 ,$337 ,0.35
Walmart,1185732,2/15/2022,Midwest,Illinois,Chicago,Dasani Water,23,UPS,$0.45 ,"2,750","$1,238 ",$619 ,0.50
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Coca-Cola,58,UPS,$0.50 ,"4,950","$2,475 ",$990 ,0.40
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Diet Coke,58,UPS,$0.50 ,"2,000","$1,000 ",$350 ,0.35
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Sprite,52,UPS,$0.40 ,"2,250",$900 ,$315 ,0.35
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Fanta,56,UPS,$0.45 ,750,$338 ,$135 ,0.40
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Powerade,44,UPS,$0.60 ,"1,250",$750 ,$263 ,0.35
Walmart,1185732,3/14/2022,Midwest,Illinois,Chicago,Dasani Water,26,UPS,$0.50 ,"2,250","$1,125 ",$563 ,0.50
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Coca-Cola,34,UPS,$0.50 ,"4,500","$2,250 ",$900 ,0.40
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Diet Coke,20,UPS,$0.50 ,"1,500",$750 ,$263 ,0.35
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Sprite,22,UPS,$0.40 ,"1,500",$600 ,$210 ,0.35
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Fanta,35,UPS,$0.45 ,750,$338 ,$135 ,0.40
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Powerade,18,UPS,$0.60 ,"1,000",$600 ,$210 ,0.35
Walmart,1185732,4/15/2022,Midwest,Illinois,Chicago,Dasani Water,54,UPS,$0.50 ,"2,250","$1,125 ",$563 ,0.50
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Coca-Cola,45,UPS,$0.60 ,"4,950","$2,970 ","$1,188 ",0.40
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Diet Coke,34,UPS,$0.55 ,"2,000","$1,100 ",$385 ,0.35
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Sprite,22,UPS,$0.50 ,"1,750",$875 ,$306 ,0.35
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Fanta,44,UPS,$0.50 ,"1,000",$500 ,$200 ,0.40
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Powerade,20,UPS,$0.60 ,"1,250",$750 ,$263 ,0.35
Walmart,1185732,5/16/2022,Midwest,Illinois,Chicago,Dasani Water,35,UPS,$0.65 ,"2,500","$1,625 ",$813 ,0.50
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Coca-Cola,26,UPS,$0.50 ,"5,000","$2,500 ","$1,000 ",0.40
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Diet Coke,23,UPS,$0.45 ,"2,500","$1,125 ",$394 ,0.35
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Sprite,29,UPS,$0.40 ,"2,000",$800 ,$280 ,0.35
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Fanta,50,UPS,$0.40 ,"1,750",$700 ,$280 ,0.40
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Powerade,43,UPS,$0.50 ,"1,750",$875 ,$306 ,0.35
Walmart,1185732,6/15/2022,Midwest,Illinois,Chicago,Dasani Water,44,UPS,$0.55 ,"3,500","$1,925 ",$963 ,0.50
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Coca-Cola,35,UPS,$0.50 ,"5,750","$2,875 ","$1,150 ",0.40
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Diet Coke,57,UPS,$0.45 ,"3,250","$1,463 ",$512 ,0.35
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Sprite,59,UPS,$0.40 ,"2,500","$1,000 ",$350 ,0.35
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Fanta,15,UPS,$0.40 ,"2,000",$800 ,$320 ,0.40
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Powerade,51,UPS,$0.50 ,"2,250","$1,125 ",$394 ,0.35
Walmart,1185732,7/14/2022,Midwest,Illinois,Chicago,Dasani Water,56,UPS,$0.55 ,"4,000","$2,200 ","$1,100 ",0.50
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Coca-Cola,55,UPS,$0.50 ,"5,500","$2,750 ","$1,100 ",0.40
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Diet Coke,38,UPS,$0.45 ,"3,250","$1,463 ",$512 ,0.35
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Sprite,22,UPS,$0.40 ,"2,500","$1,000 ",$350 ,0.35
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Fanta,49,UPS,$0.40 ,"2,250",$900 ,$360 ,0.40
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Powerade,51,UPS,$0.50 ,"2,000","$1,000 ",$350 ,0.35
Walmart,1185732,8/15/2022,Midwest,Illinois,Chicago,Dasani Water,31,UPS,$0.55 ,"3,750","$2,063 ","$1,031 ",0.50
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Coca-Cola,53,UPS,$0.50 ,"5,000","$2,500 ","$1,000 ",0.40
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Diet Coke,19,UPS,$0.45 ,"3,000","$1,350 ",$473 ,0.35
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Sprite,15,UPS,$0.40 ,"2,000",$800 ,$280 ,0.35
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Fanta,45,UPS,$0.40 ,"1,750",$700 ,$280 ,0.40
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Powerade,37,UPS,$0.50 ,"1,750",$875 ,$306 ,0.35
Walmart,1185732,9/16/2022,Midwest,Illinois,Chicago,Dasani Water,60,UPS,$0.55 ,"2,500","$1,375 ",$688 ,0.50
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Coca-Cola,60,UPS,$0.60 ,"4,250","$2,550 ","$1,020 ",0.40
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Diet Coke,33,UPS,$0.50 ,"2,500","$1,250 ",$438 ,0.35
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Sprite,39,UPS,$0.50 ,"1,500",$750 ,$263 ,0.35
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Fanta,24,UPS,$0.50 ,"1,250",$625 ,$250 ,0.40
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Powerade,36,UPS,$0.60 ,"1,250",$750 ,$263 ,0.35
Walmart,1185732,10/15/2022,Midwest,Illinois,Chicago,Dasani Water,53,UPS,$0.65 ,"2,500","$1,625 ",$813 ,0.50
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Coca-Cola,53,UPS,$0.60 ,"4,000","$2,400 ",$960 ,0.40
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Diet Coke,35,UPS,$0.50 ,"2,500","$1,250 ",$438 ,0.35
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Sprite,48,UPS,$0.50 ,"1,950",$975 ,$341 ,0.35
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Fanta,15,UPS,$0.50 ,"1,750",$875 ,$350 ,0.40
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Powerade,41,UPS,$0.60 ,"1,500",$900 ,$315 ,0.35
Walmart,1185732,11/15/2022,Midwest,Illinois,Chicago,Dasani Water,30,UPS,$0.65 ,"2,500","$1,625 ",$813 ,0.50
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Coca-Cola,18,UPS,$0.60 ,"5,000","$3,000 ","$1,200 ",0.40
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Diet Coke,38,UPS,$0.50 ,"3,000","$1,500 ",$525 ,0.35
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Sprite,21,UPS,$0.50 ,"2,500","$1,250 ",$438 ,0.35
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Fanta,60,UPS,$0.50 ,"2,000","$1,000 ",$400 ,0.40
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Powerade,35,UPS,$0.60 ,"2,000","$1,200 ",$420 ,0.35
Walmart,1185732,12/14/2022,Midwest,Illinois,Chicago,Dasani Water,17,UPS,$0.65 ,"3,000","$1,950 ",$975 ,0.50
Costco,1197831,1/2/2022,South,Texas,Dallas,Coca-Cola,43,UPS,$0.20 ,"7,250","$1,450 ",$435 ,0.30
Costco,1197831,1/2/2022,South,Texas,Dallas,Diet Coke,40,UPS,$0.30 ,"7,250","$2,175 ",$653 ,0.30
Costco,1197831,1/2/2022,South,Texas,Dallas,Sprite,39,UPS,$0.30 ,"5,250","$1,575 ",$473 ,0.30
Costco,1197831,1/2/2022,South,Texas,Dallas,Fanta,46,UPS,$0.35 ,"5,250","$1,838 ",$735 ,0.40
Costco,1197831,1/2/2022,South,Texas,Dallas,Powerade,21,UPS,$0.40 ,"3,750","$1,500 ",$375 ,0.25
Costco,1197831,1/2/2022,South,Texas,Dallas,Dasani Water,59,UPS,$0.35 ,"5,250","$1,838 ",$827 ,0.45
Costco,1197831,2/1/2022,South,Texas,Dallas,Coca-Cola,35,UPS,$0.25 ,"6,750","$1,688 ",$506 ,0.30
Costco,1197831,2/1/2022,South,Texas,Dallas,Diet Coke,18,UPS,$0.35 ,"6,500","$2,275 ",$683 ,0.30
Costco,1197831,2/1/2022,South,Texas,Dallas,Sprite,22,UPS,$0.35 ,"4,750","$1,663 ",$499 ,0.30
Costco,1197831,2/1/2022,South,Texas,Dallas,Fanta,38,UPS,$0.35 ,"4,250","$1,488 ",$595 ,0.40
Costco,1197831,2/1/2022,South,Texas,Dallas,Powerade,15,UPS,$0.40 ,"3,000","$1,200 ",$300 ,0.25
Costco,1197831,2/1/2022,South,Texas,Dallas,Dasani Water,27,UPS,$0.35 ,"5,000","$1,750 ",$788 ,0.45
Costco,1197831,3/3/2022,South,Texas,Dallas,Coca-Cola,48,UPS,$0.30 ,"6,750","$2,025 ",$709 ,0.35
Costco,1197831,3/3/2022,South,Texas,Dallas,Diet Coke,33,UPS,$0.40 ,"6,750","$2,700 ",$945 ,0.35
Costco,1197831,3/3/2022,South,Texas,Dallas,Sprite,24,UPS,$0.30 ,"5,000","$1,500 ",$525 ,0.35
Costco,1197831,3/3/2022,South,Texas,Dallas,Fanta,30,UPS,$0.35 ,"4,000","$1,400 ",$630 ,0.45
Costco,1197831,3/3/2022,South,Texas,Dallas,Powerade,42,UPS,$0.40 ,"3,000","$1,200 ",$360 ,0.30
Costco,1197831,3/3/2022,South,Texas,Dallas,Dasani Water,22,UPS,$0.35 ,"4,500","$1,575 ",$788 ,0.50
Costco,1197831,4/2/2022,South,Texas,Dallas,Coca-Cola,59,UPS,$0.20 ,"7,000","$1,400 ",$490 ,0.35
Costco,1197831,4/2/2022,South,Texas,Dallas,Diet Coke,47,UPS,$0.30 ,"7,000","$2,100 ",$735 ,0.35
Costco,1197831,4/2/2022,South,Texas,Dallas,Sprite,60,UPS,$0.25 ,"5,250","$1,313 ",$459 ,0.35
Costco,1197831,4/2/2022,South,Texas,Dallas,Fanta,24,UPS,$0.30 ,"4,250","$1,275 ",$574 ,0.45
Costco,1197831,4/2/2022,South,Texas,Dallas,Powerade,30,UPS,$0.35 ,"3,250","$1,138 ",$341 ,0.30
Costco,1197831,4/2/2022,South,Texas,Dallas,Dasani Water,47,UPS,$0.30 ,"6,000","$1,800 ",$900 ,0.50
Costco,1197831,5/2/2022,South,Texas,Dallas,Coca-Cola,37,UPS,$0.20 ,"7,500","$1,500 ",$525 ,0.35
Costco,1197831,5/2/2022,South,Texas,Dallas,Diet Coke,42,UPS,$0.30 ,"7,750","$2,325 ",$814 ,0.35
Costco,1197831,5/2/2022,South,Texas,Dallas,Sprite,59,UPS,$0.25 ,"6,250","$1,563 ",$547 ,0.35
Costco,1197831,5/2/2022,South,Texas,Dallas,Fanta,30,UPS,$0.35 ,"5,500","$1,925 ",$866 ,0.45
Costco,1197831,5/2/2022,South,Texas,Dallas,Powerade,31,UPS,$0.50 ,"4,500","$2,250 ",$675 ,0.30
Costco,1197831,5/2/2022,South,Texas,Dallas,Dasani Water,59,UPS,$0.45 ,"8,000","$3,600 ","$1,800 ",0.50
Costco,1197831,6/1/2022,South,Texas,Dallas,Coca-Cola,54,UPS,$0.45 ,"8,000","$3,600 ","$1,260 ",0.35
Costco,1197831,6/1/2022,South,Texas,Dallas,Diet Coke,21,UPS,$0.50 ,"8,000","$4,000 ","$1,400 ",0.35
Costco,1197831,6/1/2022,South,Texas,Dallas,Sprite,44,UPS,$0.45 ,"6,500","$2,925 ","$1,024 ",0.35
Costco,1197831,6/1/2022,South,Texas,Dallas,Fanta,30,UPS,$0.45 ,"6,000","$2,700 ","$1,215 ",0.45
Costco,1197831,6/1/2022,South,Texas,Dallas,Powerade,30,UPS,$0.50 ,"5,000","$2,500 ",$750 ,0.30
Costco,1197831,6/1/2022,South,Texas,Dallas,Dasani Water,52,UPS,$0.55 ,"8,750","$4,813 ","$2,406 ",0.50
Costco,1197831,7/3/2022,South,Texas,Dallas,Coca-Cola,46,UPS,$0.45 ,"8,250","$3,713 ","$1,485 ",0.40
Costco,1197831,7/3/2022,South,Texas,Dallas,Diet Coke,24,UPS,$0.50 ,"8,250","$4,125 ","$1,650 ",0.40
Costco,1197831,7/3/2022,South,Texas,Dallas,Sprite,22,UPS,$0.45 ,"9,750","$4,388 ","$1,755 ",0.40
Costco,1197831,7/3/2022,South,Texas,Dallas,Fanta,58,UPS,$0.45 ,"5,750","$2,588 ","$1,294 ",0.50
Costco,1197831,7/3/2022,South,Texas,Dallas,Powerade,15,UPS,$0.50 ,"5,750","$2,875 ","$1,006 ",0.35
Costco,1197831,7/3/2022,South,Texas,Dallas,Dasani Water,23,UPS,$0.60 ,"8,500","$5,100 ","$2,805 ",0.55
Costco,1197831,8/5/2022,South,Texas,Dallas,Coca-Cola,36,UPS,$0.50 ,"8,000","$4,000 ","$1,600 ",0.40
Costco,1197831,8/5/2022,South,Texas,Dallas,Diet Coke,45,UPS,$0.55 ,"8,000","$4,400 ","$1,760 ",0.40
Costco,1197831,8/5/2022,South,Texas,Dallas,Sprite,48,UPS,$0.50 ,"9,750","$4,875 ","$1,950 ",0.40
Costco,1197831,8/5/2022,South,Texas,Dallas,Fanta,52,UPS,$0.50 ,"5,250","$2,625 ","$1,313 ",0.50
Costco,1197831,8/5/2022,South,Texas,Dallas,Powerade,53,UPS,$0.55 ,"5,250","$2,888 ","$1,011 ",0.35
Costco,1197831,8/5/2022,South,Texas,Dallas,Dasani Water,18,UPS,$0.60 ,"7,750","$4,650 ","$2,558 ",0.55
